URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://tecnomod-um.org/ValueSet/procedure-timing-context-vs,0.1.0,active,,ProcedureTimingContextVS,Procedure Timing Context ValueSet,"ValueSet limiting allowed values for the Procedure timing context extension (acute/post-acute/unknown).  **Use-case** - Required binding to ensure comparable phase classification across systems and sites.","StructureDefinition/procedure-timing-context-ext","Internal"
http://tecnomod-um.org/ValueSet/specific-finding-codes-vs,0.1.0,active,,SpecificFindingCodesVS,Specific Stroke Finding Codes ValueSet,"This ValueSet provides SNOMED CT disorder concepts for specific findings referenced in the stroke workup. Currently includes: - Atrial fibrillation (disorder) - Atrial flutter (disorder)  **Primary use-case** - Constrain `Observation.code` (as a *finding focus*) when using `SpecificFindingObservationProfile`.  **Important modeling note** - Using a disorder concept in `Observation.code` here does not necessarily assert a diagnosis; the diagnosis should be modeled as a Condition. - The Observation can be interpreted as “assessment about this finding,” with the result in `Observation.valueCodeableConcept` (e.g., AF status).","ValueSet/stroke-finding-codes-vs","SCT"
http://tecnomod-um.org/ValueSet/stroke-arrival-mode-vs,0.1.0,active,,StrokeArrivalModeVS,Stroke Arrival Mode ValueSet,"ValueSet specifying the mode and origin of the patient's arrival.","StructureDefinition/stroke-encounter-profile","Internal"
http://tecnomod-um.org/ValueSet/stroke-circumstance-codes-vs,0.1.0,active,,StrokeCircumstanceCodesVS,Stroke Circumstance Codes ValueSet,"This ValueSet includes all onset-circumstance codes from StrokeCircumstanceCodesCS.  **Primary use-case** - Required binding for `StrokeCircumstanceObservationProfile.code`.","StructureDefinition/stroke-circumstance-observation-profile","Internal"
http://tecnomod-um.org/ValueSet/stroke-diagnosis-vs,0.1.0,active,,StrokeDiagnosisVS,Stroke Diagnosis ValueSet,"This ValueSet enumerates SNOMED CT concepts representing **final stroke-related diagnoses** for use in `Condition.code` within this Implementation Guide (IG).  **Primary use-case** - Required binding to `Condition.code` in `StrokeDiagnosisConditionProfile`, representing the *definitive diagnosis* of the index stroke event for the linked encounter.  **Scope** - Ischemic stroke - Intracerebral/cerebral hemorrhage - Subarachnoid hemorrhage - Cerebral venous thrombosis - Transient ischemic attack (TIA) - “Undetermined” qualifier (use cautiously; see notes)  **Modeling notes** - This ValueSet is intended for definitive diagnoses (e.g., at discharge or after diagnostic workup), not “rule-out”, screening, history-of, or procedural concepts. - Terminology expansion should be performed against the appropriate SNOMED CT edition/version and preferred language(s). Localizations MAY add designations without changing meaning. - If “undetermined” is used, consider adding supporting narrative in `Condition.note` and/or linking evidence in Observations/DiagnosticReports to preserve interpretability.","StructureDefinition/stroke-diagnosis-condition-profile","SCT"
http://tecnomod-um.org/ValueSet/stroke-discharge-destination-vs,0.1.0,active,,StrokeDischargeDestinationVS,Stroke Discharge Destination ValueSet,"Defines the possible destinations of the patient upon discharge from the encounter.","StructureDefinition/stroke-encounter-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/stroke-etiology-vs,0.1.0,draft,,StrokeEtiologyVS,Stroke Etiology ValueSet,"This ValueSet defines allowable values for recording the **determined ischemic stroke etiology**.  **Primary use-case** - Required binding for `StrokeStrokeEtiologyExt.valueCodeableConcept` on definitive ischemic stroke Conditions.  **Composition** - Local etiology categories (StrokeEtiologyCS), plus selected SNOMED CT disorder concepts for commonly used etiology groupings.  **Implementation guidance** - Use after etiologic workup when a classification is assigned. - If etiology remains unknown/undetermined, use the included `Undetermined (qualifier value)`","StructureDefinition/ischemic-stroke-etiology-ext","SCT,Internal"
http://tecnomod-um.org/ValueSet/stroke-finding-codes-vs,0.1.0,active,,StrokeFindingCodesVS,Specific Stroke Finding Codes ValueSet,"This ValueSet aggregates coded Observation.code concepts used by `SpecificFindingObservationProfile`.  It currently includes: - Specific disorder concepts used as a finding focus (SpecificFindingCodesVS), and - The mTICI assessment concept (MTICICodeVS).  **How to interpret usage** - If `Observation.code` is a disorder concept (e.g., AF), the Observation should be interpreted as an assessment about that finding,   with the result/status carried in `Observation.valueCodeableConcept` (e.g., AfibFlutterStatusVS). - If `Observation.code` is an assessment concept (e.g., mTICI), `Observation.valueCodeableConcept` carries the score (MticiScoreVS).","StructureDefinition/specific-finding-observation-profile",
http://tecnomod-um.org/ValueSet/stroke-proc-not-done-reason-vs,0.1.0,active,,StrokeProcNotDoneReasonVS,Stroke Procedure Not Done Reason ValueSet,"ValueSet containing the controlled vocabulary of reasons for `Procedure.statusReason` when a stroke procedure is `not-done`. ","StructureDefinition/stroke-mechanical-procedure-profile,StructureDefinition/stroke-carotid-imaging-procedure-profile,StructureDefinition/stroke-brain-imaging-procedure-profile,StructureDefinition/stroke-swallow-procedure-profile","Internal"
http://tecnomod-um.org/ValueSet/stroke-risk-factor-vs,0.1.0,active,,StrokeRiskFactorValueSet,Stroke Risk Factor ValueSet,"This ValueSet enumerates SNOMED CT disorder concepts representing **pre-existing or concurrent conditions** that increase stroke risk.  **Primary use-case** - Required binding to `Condition.code` in `StrokeRiskFactorConditionProfile`, used to maintain a structured problem list supporting:   - etiologic reasoning (e.g., cardioembolic risk),   - clinical decision support (e.g., anticoagulation considerations),   - quality reporting and research cohort definition.  **Modeling notes** - This ValueSet is for *previously documented conditions* (problems), not for “risk factor unknown”.   If a risk factor assessment is unknown/not assessed, represent that as an Observation (status/result) or use `dataAbsentReason` patterns rather than a Condition with an “Unknown” code. - The acute stroke event itself should be represented by `StrokeDiagnosisConditionProfile`, not by this risk factor profile.","StructureDefinition/stroke-risk-factor-condition-profile","SCT"
http://tecnomod-um.org/ValueSet/swallow-procedures-vs,0.1.0,draft,,SwallowProceduresValueset,Swallow Procedures ValueSet,"ValueSet enumerating swallowing screening/assessment procedures/tools used in stroke care.  **Implementation note** - `SCT#261665006 'Unknown'´ is included only as a provisional development workaround; in production, prefer FHIR `dataAbsentReason` for missing data rather than “Unknown” as a procedure code.","StructureDefinition/stroke-swallow-procedure-profile","SCT,Internal"
http://tecnomod-um.org/ValueSet/swallowing-screening-timing-category-vs,0.1.0,active,,SwallowingScreeningTimingCategoryVS,Swallowing Screening Timing Category ValueSet,"ValueSet defining allowed categories for swallowing screening timing, combining: - local categories (e.g., within 4 hours), and - SNOMED CT qualifier concepts for post-admission timing.  **Use-case** - Required binding for the swallowing timing extension.","StructureDefinition/swallowing-screening-timing-category-ext","SCT,Internal"
http://tecnomod-um.org/ValueSet/thrombectomy-complication-vs,0.1.0,active,,ThrombectomyComplicationVS,Thrombectomy Complications ValueSet," ValueSet of SNOMED CT concepts representing complications of thrombectomy as clinical conditions.  **Primary use-case** - Bind `Procedure.complication` (or the referenced Condition.code) to a SNOMED-based set for interoperability. ",,"SCT,Internal"
http://tecnomod-um.org/ValueSet/timing-metric-codes-vs,0.1.0,active,,TimingMetricCodesVS,Stroke Timing Metric Codes ValueSet,"This ValueSet includes all timing metric codes from TimingMetricCodesCS.  **Primary use-case** - Required binding for `TimingMetricObservationProfile.code` to ensure only approved metrics are captured.","StructureDefinition/timing-metric-observation-profile","Internal"
http://tecnomod-um.org/ValueSet/vital-sign-codes-vs,0.1.0,active,,VitalSignCodesVS,Stroke Vital Sign Codes ValueSet,"This ValueSet defines SNOMED CT observable-entity codes for blood pressure components captured as vital signs: - Systolic blood pressure - Diastolic blood pressure  **Primary use-case** - Bind to `Observation.component.code` in a single blood pressure Observation that records both components.  **Implementation guidance** - Use `Observation.component.valueQuantity` with UCUM `mm[Hg]`. - Repeat the Observation across time with different `effective[x]` timestamps for monitoring.","StructureDefinition/vital-sign-observation-profile","SCT"
http://tecnomod-um.org/ValueSet/vs-gender-snomed,0.1.0,active,,GenderSNOMEDVS,Gender (SNOMED CT),"Value set to represent patient gender using SNOMED CT codes, analogous to AdministrativeGender.","StructureDefinition/gender-snomed-ext","SCT"
